id;title;url;cover;rate
26235349;三人行;https://movie.douban.com/subject/26235349/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2360775241.jpg;6.0
25966085;踏血寻梅;https://movie.douban.com/subject/25966085/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2283225569.jpg;7.3
26394441;我最好朋友的婚礼;https://movie.douban.com/subject/26394441/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2365223709.jpg;4.3
26762709;最终幻想15：王者之剑;https://movie.douban.com/subject/26762709/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2360651894.jpg;7.6
25917787;耐撕侦探;https://movie.douban.com/subject/25917787/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2352586529.jpg;6.9
11589036;功夫熊猫3;https://movie.douban.com/subject/11589036/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2306653420.jpg;7.7
25834333;巴黎危机;https://movie.douban.com/subject/25834333/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2379938430.jpg;6.4
26354587;寻：电影版;https://movie.douban.com/subject/26354587/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2362114917.jpg;7.9
26279124;新哥斯拉;https://movie.douban.com/subject/26279124/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2371512648.jpg;7.8
26367579;火海凌云;https://movie.douban.com/subject/26367579/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2372484932.jpg;7.6
25787888;八恶人;https://movie.douban.com/subject/25787888/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2287491621.jpg;8.3
26125779;危城;https://movie.douban.com/subject/26125779/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2372098911.jpg;5.6
26546802;告白实行委员会：从很久以前就喜欢你了;https://movie.douban.com/subject/26546802/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2398431837.jpg;6.9
25953430;雅多维尔围城战;https://movie.douban.com/subject/25953430/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2391144568.jpg;7.4
25843976;夏有乔木 雅望天堂;https://movie.douban.com/subject/25843976/;https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2355434506.jpg;4.8
6873736;愤怒的小鸟;https://movie.douban.com/subject/6873736/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2352310242.jpg;7.1
25889476;麦兜·饭宝奇兵;https://movie.douban.com/subject/25889476/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2377091643.jpg;6.2
3072064;飞鹰艾迪;https://movie.douban.com/subject/3072064/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2322216899.jpg;8.0
26263428;为什么猫都叫不来;https://movie.douban.com/subject/26263428/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2267508677.jpg;7.5
26820833;中邪;https://movie.douban.com/subject/26820833/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2370911211.jpg;7.4
26602794;死亡占卜2：恶灵始源;https://movie.douban.com/subject/26602794/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2391942994.jpg;6.0
26365262;花牌情缘 上之句;https://movie.douban.com/subject/26365262/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2326121380.jpg;7.2
25955779;忍者神龟2：破影而出;https://movie.douban.com/subject/25955779/;https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2357111716.jpg;6.3
25944714;超脑48小时;https://movie.douban.com/subject/25944714/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2351313845.jpg;6.4
26020796;家族之苦;https://movie.douban.com/subject/26020796/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2364502659.jpg;8.1
26820450;我被爸爸绑架了;https://movie.douban.com/subject/26820450/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2376420827.jpg;7.7
26604675;愤怒;https://movie.douban.com/subject/26604675/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2357335597.jpg;7.2
25890079;等着你;https://movie.douban.com/subject/25890079/;https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2316209126.jpg;6.5
2131669;泰山归来：险战丛林;https://movie.douban.com/subject/2131669/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2367559705.jpg;6.1
26416169;纯情;https://movie.douban.com/subject/26416169/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2314222118.jpg;7.1
3582181;海洋深处;https://movie.douban.com/subject/3582181/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2267432237.jpg;7.1
